T	H1	V1	E1	Q1	H2	V2	E2	Q2	H3	V3	E3	Q3
95.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
100.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
105.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
110.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
115.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
120.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
125.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
130.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
135.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
140.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
145.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
150.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
155.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
160.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
165.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
170.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
175.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
180.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
185.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
190.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
195.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
200.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
205.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
210.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05
215.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.00	1.43
220.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.31	0.00	8.40
225.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.72	0.00	18.43
230.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.95	0.00	26.46
235.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	1.15	0.00	31.40
240.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20	1.32	0.00	33.44
245.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.23	1.45	0.00	33.93
250.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26	1.57	0.00	33.34
255.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.27	1.60	0.00	32.76
260.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29	1.73	0.00	30.80
265.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	1.72	0.00	30.24
270.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	1.74	0.00	28.94
275.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32	1.81	0.00	28.30
280.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	1.77	0.00	28.34
285.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	1.76	0.00	28.45
290.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.35	1.86	0.00	28.73
295.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.36	1.81	0.00	29.77
300.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.37	1.76	0.00	30.76
