T	H1	V1	E1	Q1	H2	V2	E2	Q2	H3	V3	E3	Q3
95.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
100.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
105.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
110.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
115.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
120.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
125.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
130.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
135.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
140.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
145.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
150.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
155.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
160.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
165.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
170.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
175.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
180.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
185.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
190.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
195.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
200.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15
205.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	1.28	0.00	11.02
210.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.19	3.33	0.00	69.20
215.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38	4.56	0.00	167.90
220.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.58	4.81	0.00	235.51
225.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.71	4.63	0.00	268.57
230.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.86	4.45	0.00	283.65
235.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.89	4.31	0.00	288.36
240.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.94	4.27	0.00	288.37
245.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.95	4.26	0.00	285.53
250.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.93	4.27	0.00	279.46
255.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.92	4.22	0.00	271.73
260.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.92	4.17	0.00	266.15
265.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.94	4.04	0.00	267.69
270.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	3.95	0.00	274.83
275.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.05	3.87	0.00	285.48
280.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.10	3.83	0.00	295.05
285.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14	3.79	0.00	300.90
290.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.17	3.73	0.00	302.11
295.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.18	3.68	0.00	296.78
300.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.19	3.57	0.00	288.02
