T	H1	V1	E1	Q1	H2	V2	E2	Q2	H3	V3	E3	Q3
95.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
100.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
105.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
110.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
115.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
120.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
125.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
130.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
135.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
140.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
145.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
150.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
155.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.00	0.13
160.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.17	4.16	0.00	75.76
165.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.57	5.65	0.00	244.50
170.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.72	5.02	0.00	276.44
175.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.79	4.25	0.00	270.18
180.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.78	3.67	0.00	250.26
185.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.74	3.13	0.00	222.69
190.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.73	2.57	0.00	191.65
195.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	2.02	0.00	158.13
200.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.80	1.53	0.00	122.18
205.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.87	1.22	0.00	84.09
210.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.95	1.13	0.00	46.63
215.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.17	0.00	15.35
220.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.05	1.21	0.00	-6.55
225.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.09	1.21	0.00	-17.09
230.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.12	1.18	0.00	-16.44
235.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.16	1.14	0.00	-7.51
240.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.20	1.11	0.00	5.07
245.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.23	1.11	0.00	17.07
250.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	1.12	0.00	25.59
255.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.26	1.14	0.00	33.65
260.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.27	1.12	0.00	49.82
265.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.31	1.06	0.00	77.59
270.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.37	1.00	0.00	101.08
275.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.41	1.00	0.00	105.16
280.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.43	1.03	0.00	93.00
285.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.42	1.08	0.00	75.48
290.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.40	1.13	0.00	57.12
295.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.39	1.15	0.00	42.57
300.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.37	1.15	0.00	32.99
