T	H1	V1	E1	Q1	H2	V2	E2	Q2	H3	V3	E3	Q3
95.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
100.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
105.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
110.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
115.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
120.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
125.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
130.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
135.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
140.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.42	0.00	10.83
145.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.17	4.40	0.00	273.44
150.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.55	5.95	0.00	520.69
155.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.67	5.69	0.00	543.95
160.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.76	4.88	0.00	524.80
165.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.83	4.41	0.00	518.02
170.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.89	4.10	0.00	513.90
175.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.94	3.80	0.00	501.15
180.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.98	3.43	0.00	473.16
185.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	3.02	0.00	428.32
190.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.04	2.68	0.00	376.88
195.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.06	2.43	0.00	323.86
200.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.09	2.28	0.00	280.72
205.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.16	2.19	0.00	250.61
210.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.21	1.95	0.00	225.57
215.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.24	1.77	0.00	209.16
220.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.29	1.71	0.00	209.17
225.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.35	1.70	0.00	219.57
230.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.40	1.70	0.00	233.68
235.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.45	1.72	0.00	245.02
240.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	1.76	0.00	249.60
245.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	1.80	0.00	247.67
250.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	1.83	0.00	241.14
255.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.49	1.84	0.00	231.99
260.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.49	1.85	0.00	221.81
265.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.49	1.82	0.00	211.14
270.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	1.78	0.00	202.17
275.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.51	1.74	0.00	194.39
280.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.52	1.70	0.00	188.95
285.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.55	1.68	0.00	185.58
290.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.57	1.66	0.00	184.47
295.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.59	1.66	0.00	184.17
300.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.61	1.66	0.00	183.37
